feature,age_pearson,abs_corr,modality
ATAC__CD4_Tcm__chr10:65501140-65501641,0.3709028184837184,0.3709028184837184,ATAC
CD8_CTL__GNAI2,0.3708478838389397,0.3708478838389397,RNA
Transit.NK__JUNB,-0.3705872499955931,0.3705872499955931,RNA
ATAC__CD8_Tem__chr22:43923505-43924006,-0.3703432325317517,0.3703432325317517,ATAC
ATAC__CD4_Naïve__chr5:172180883-172181384,-0.37023023197328975,0.37023023197328975,ATAC
cMono__TPPP3,0.37020715051675707,0.37020715051675707,RNA
cMono__ASAH1,-0.3699105482243014,0.3699105482243014,RNA
DC__TCF7,-0.3697801986718727,0.3697801986718727,RNA
ATAC__Prolif.T__chr1:181090013-181090514,-0.36972099725167984,0.36972099725167984,ATAC
DC__ARPC4,0.3693923923107167,0.3693923923107167,RNA
DC__SRSF11,-0.3693111367310968,0.3693111367310968,RNA
NKbright__EOMES,0.3692660462690473,0.3692660462690473,RNA
CD8_CTL__PIK3IP1,-0.36922318051624703,0.36922318051624703,RNA
ATAC__CD4_Naïve__chr5:172918996-172919497,-0.3692056741601239,0.3692056741601239,ATAC
CD8_CTL__CAMK4,-0.36842001469655206,0.36842001469655206,RNA
Naïve_B__ARHGAP30,0.3683062198571514,0.3683062198571514,RNA
ATAC__CD4_Tcm__chr8:81569178-81569679,0.3680349208204633,0.3680349208204633,ATAC
CD4_Naïve__C12orf57,-0.36784364079352594,0.36784364079352594,RNA
DC__HIF1A,-0.3678167817150395,0.3678167817150395,RNA
ATAC__DC__chr16:30728727-30729228,0.3677258659486569,0.3677258659486569,ATAC
cMono__SRSF10,-0.36770529647225964,0.36770529647225964,RNA
ATAC__CD8_CTL__chr1:227934762-227935263,0.3676532076726155,0.3676532076726155,ATAC
ATAC__CD4_Tcm__chr10:6083692-6084193,0.36761995602024755,0.36761995602024755,ATAC
ATAC__CD4_Naïve__chr6:11728328-11728829,0.36760791618273503,0.36760791618273503,ATAC
ATAC__CD4_Naïve__chr4:98688915-98689416,0.36760781255890357,0.36760781255890357,ATAC
CD4_Treg__SH3BGRL3,0.36760416150669245,0.36760416150669245,RNA
ATAC__NKbright__chr11:19970800-19971301,0.3675251966457047,0.3675251966457047,ATAC
ATAC__CD4_Naïve__chr9:114718773-114719274,0.36752470137366056,0.36752470137366056,ATAC
ATAC__CD4_Tcm__chr3:71415610-71416111,0.3674972037094546,0.3674972037094546,ATAC
DC__RHOG,0.36743553926223843,0.36743553926223843,RNA
ATAC__CD4_Naïve__chrX:119885855-119886356,0.36727549787940167,0.36727549787940167,ATAC
DC__ACAP1,-0.3671348447606358,0.3671348447606358,RNA
ATAC__CD4_Naïve__chr22:39993947-39994448,-0.3668210664475893,0.3668210664475893,ATAC
cMono__DDX39B,-0.366806163474902,0.366806163474902,RNA
ATAC__CD8_Tem__chr6:33430890-33431391,-0.366466103198035,0.366466103198035,ATAC
cMono__DDX51,-0.36612437790117136,0.36612437790117136,RNA
ATAC__CD8_Tem__chr2:96869829-96870330,-0.3658711946863774,0.3658711946863774,ATAC
ATAC__CD8_CTL__chr1:228212861-228213362,-0.3657647531356412,0.3657647531356412,ATAC
CD8_Tem__UBB,-0.3656873190799687,0.3656873190799687,RNA
cMono__BASP1,-0.3654413771366512,0.3654413771366512,RNA
CD8_Tem__VAMP2,0.3654105602029384,0.3654105602029384,RNA
DC__SECTM1,0.3653584549463929,0.3653584549463929,RNA
ATAC__CD4_Tcm__chr4:108107975-108108476,0.365279992068601,0.365279992068601,ATAC
DC__CRIP1,0.3652647911203141,0.3652647911203141,RNA
NKT__JUNB,-0.3652087058705358,0.3652087058705358,RNA
CD4_Helper__SYNC,0.36519004334158,0.36519004334158,RNA
ATAC__CD8_Tem__chr1:1000639-1001140,-0.36515165497081975,0.36515165497081975,ATAC
CD8_CTL__RSL1D1,-0.36511106932618537,0.36511106932618537,RNA
CD4_Tcm__PBXIP1,0.36506498168610063,0.36506498168610063,RNA
ATAC__CD4_Naïve__chr8:141244797-141245298,0.36473248736675434,0.36473248736675434,ATAC
cMono__GNAI2,0.36471330967087523,0.36471330967087523,RNA
ATAC__CD4_Helper__chr1:240666506-240667007,0.3645745393452703,0.3645745393452703,ATAC
ATAC__CD4_Naïve__chr12:22396289-22396790,0.3644485666766784,0.3644485666766784,ATAC
DC__DPH5,-0.3643668281397008,0.3643668281397008,RNA
ATAC__CD8_Tem__chr19:18430046-18430547,-0.3641980517882173,0.3641980517882173,ATAC
CD4_Naïve__UQCRB,-0.36412974510229723,0.36412974510229723,RNA
cMono__LRRN3,-0.36385985434814044,0.36385985434814044,RNA
ATAC__γδT2__chr3:43016877-43017378,0.3638356623664483,0.3638356623664483,ATAC
CD8_CTL__SH3BGRL3,0.36373587371971194,0.36373587371971194,RNA
ATAC__CD4_Naïve__chr8:133303090-133303591,0.36368214645704466,0.36368214645704466,ATAC
DC__KAT2A,-0.36350246201588327,0.36350246201588327,RNA
ATAC__CD8_CTL__chr4:141307199-141307700,0.36340295057098293,0.36340295057098293,ATAC
ATAC__CD4_Naïve__chr4:74099080-74099581,-0.3630092102005557,0.3630092102005557,ATAC
cMono__ZNF787,-0.36296601302660486,0.36296601302660486,RNA
DC__DGKD,-0.36288892615296897,0.36288892615296897,RNA
CD8_CTL__STOM,0.36282161856029727,0.36282161856029727,RNA
CD4_Naïve__SH3BGRL3,0.3625009028270616,0.3625009028270616,RNA
γδT2__FOXP4,0.3624848062309266,0.3624848062309266,RNA
CD8_CTL__MT-ND4L,-0.36244180786067937,0.36244180786067937,RNA
DC__BCL11B,-0.36219838363894663,0.36219838363894663,RNA
cMono__IVNS1ABP,-0.3621163220074011,0.3621163220074011,RNA
CD4_Tcm__RGS10,-0.3620047011826008,0.3620047011826008,RNA
ATAC__CD4_Naïve__chr6:149485267-149485768,0.3619080362828049,0.3619080362828049,ATAC
DC__DIS3L,-0.3617000128542174,0.3617000128542174,RNA
ATAC__CD8_Tem__chr5:127030978-127031479,-0.36131788241721646,0.36131788241721646,ATAC
NKbright__CRIP1,0.36130598554959337,0.36130598554959337,RNA
cMono__SLC38A2,-0.36107802362725927,0.36107802362725927,RNA
ATAC__CD4_Tcm__chr22:36830545-36831046,0.3610734409280281,0.3610734409280281,ATAC
Naïve_B__ACTN4,0.3609881062991339,0.3609881062991339,RNA
CD4_Treg__CD84,0.3609833535047607,0.3609833535047607,RNA
NKbright__HDGFL3,0.3608837525901877,0.3608837525901877,RNA
cMono__PDE4D,-0.36066383746173714,0.36066383746173714,RNA
CD8_CTL__KIF21A,0.36065200292172145,0.36065200292172145,RNA
ATAC__CD8_CTL__chr1:193569641-193570142,0.36060188164701945,0.36060188164701945,ATAC
CD4_Helper__GNAI2,0.36059317737672836,0.36059317737672836,RNA
ATAC__CD4_Treg__chr13:50914816-50915317,0.36051921741393583,0.36051921741393583,ATAC
CD8_CTL__SF3B1,-0.36046803417252166,0.36046803417252166,RNA
ATAC__CD8_Tem__chr22:47090904-47091405,-0.36030301153269595,0.36030301153269595,ATAC
NKbright__GNAI2,0.35992337759669935,0.35992337759669935,RNA
ATAC__CD4_Naïve__chr9:135701389-135701890,-0.35972405062303436,0.35972405062303436,ATAC
ATAC__CD4_Naïve__chr10:116147491-116147992,-0.35970806916144266,0.35970806916144266,ATAC
DC__ARHGAP30,0.3596936236991583,0.3596936236991583,RNA
CD4_Treg__HIGD2A,0.35959322821398226,0.35959322821398226,RNA
CD4_Tcm__TMIGD2,-0.3595406447591332,0.3595406447591332,RNA
NKT__DUSP1,-0.3594138127334525,0.3594138127334525,RNA
CD4_Naïve__PLXDC1,-0.35940921576667567,0.35940921576667567,RNA
ATAC__CD8_Tem__chr1:182614791-182615292,-0.3593560419551667,0.3593560419551667,ATAC
DC__GPSM3,0.359297898439068,0.359297898439068,RNA
ATAC__CD4_Tcm__chr2:230254515-230255016,0.35926525484895616,0.35926525484895616,ATAC
CD8_CTL__CSKMT,-0.35919540493505675,0.35919540493505675,RNA
CD4_Treg__NDUFB3,0.35912038823920006,0.35912038823920006,RNA
CD4_Treg__HNRNPLL,0.3591112810641126,0.3591112810641126,RNA
CD4_Naïve__SORL1,0.35903074315590633,0.35903074315590633,RNA
DC__VSIR,0.35896418560076115,0.35896418560076115,RNA
ATAC__CD4_Naïve__chr2:110847012-110847513,-0.35890000399556327,0.35890000399556327,ATAC
CD8_CTL__S100A11,0.35889061852821935,0.35889061852821935,RNA
cMono__IRS2,-0.35873913350366177,0.35873913350366177,RNA
ATAC__CD8_Tem__chr16:27313694-27314195,-0.3585480127956301,0.3585480127956301,ATAC
CD4_Naïve__ATRAID,0.35849248148213914,0.35849248148213914,RNA
cMono__BIN2,-0.35800426034531274,0.35800426034531274,RNA
cMono__SNRPA1,-0.3579693926687781,0.3579693926687781,RNA
ATAC__CD4_Tcm__chr2:68427190-68427691,0.3578046453026057,0.3578046453026057,ATAC
ATAC__CD4_Helper__chr8:121822705-121823206,0.35762936125551387,0.35762936125551387,ATAC
ATAC__cMono__chr1:31937578-31938079,-0.35736529899852243,0.35736529899852243,ATAC
CD8_Tem__GADD45B,-0.3573565889098833,0.3573565889098833,RNA
Transit.NK__ADGRG1,0.3572843176663711,0.3572843176663711,RNA
CD4_Naïve__NFKB1,0.35693444975703614,0.35693444975703614,RNA
CD4_Naïve__SYNRG,0.35687417094763235,0.35687417094763235,RNA
ATAC__CD4_Tcm__chr17:64929710-64930211,0.3568287148164857,0.3568287148164857,ATAC
ATAC__CD8_CTL__chr17:76681640-76682141,0.3566630944964718,0.3566630944964718,ATAC
CD4_Helper__TCF4,0.35652108015750616,0.35652108015750616,RNA
ATAC__CD8_CTL__chr4:101039315-101039816,0.3564975920731639,0.3564975920731639,ATAC
cMono__NSA2,-0.356434092787976,0.356434092787976,RNA
ATAC__CD8_Tem__chr1:241639527-241640028,-0.3563358319114237,0.3563358319114237,ATAC
ATAC__CD4_Treg__chr15:87597630-87598131,0.35632674949996335,0.35632674949996335,ATAC
cMono__SRSF7,-0.356316092499241,0.356316092499241,RNA
CD4_Naïve__RNF157,0.35626301063804694,0.35626301063804694,RNA
ATAC__CD4_Tcm__chrX:106607982-106608483,0.3561024276755085,0.3561024276755085,ATAC
DC__ARID1B,-0.3559650562798571,0.3559650562798571,RNA
ATAC__CD8_CTL__chr2:142868150-142868651,0.3558085017188262,0.3558085017188262,ATAC
DC__CD300E,0.3557620558541938,0.3557620558541938,RNA
CD4_Naïve__TBC1D8B,0.3557553279073924,0.3557553279073924,RNA
CD8_Tem__STOM,0.3556941293131875,0.3556941293131875,RNA
ATAC__CD4_Tcm__chr18:77102504-77103005,0.3555917326899592,0.3555917326899592,ATAC
ATAC__CD8_Tem__chr15:28832002-28832503,-0.3555778730446861,0.3555778730446861,ATAC
CD4_Naïve__ID2,-0.35533127310732443,0.35533127310732443,RNA
ATAC__CD8_CTL__chrX:78651078-78651579,0.3550567998706978,0.3550567998706978,ATAC
CD4_Tcm__TOB1,-0.3549482402382171,0.3549482402382171,RNA
CD4_Treg__S100A11,0.35491903972906397,0.35491903972906397,RNA
ATAC__CD4_Tcm__chr14:31947683-31948184,0.35473976817738906,0.35473976817738906,ATAC
DC__WASF2,0.35459164577013663,0.35459164577013663,RNA
ATAC__CD8_Tem__chr16:53131466-53131967,-0.35458864892176584,0.35458864892176584,ATAC
CD4_Naïve__GPR155,0.35458309613076955,0.35458309613076955,RNA
DC__CFP,0.35454157041859186,0.35454157041859186,RNA
ATAC__CD4_Helper__chr10:3775228-3775729,0.35433897025716654,0.35433897025716654,ATAC
CD4_Naïve__IKZF3,0.3542738726035856,0.3542738726035856,RNA
CD4_Naïve__S100A11,0.3542139856832667,0.3542139856832667,RNA
cMono__RBM3,-0.3540818157877077,0.3540818157877077,RNA
ATAC__Prolif.T__chr19:38684343-38684844,0.354054023708461,0.354054023708461,ATAC
ATAC__CD4_Tcm__chr12:92297847-92298348,0.35401528288224476,0.35401528288224476,ATAC
ATAC__DC__chr5:150396132-150396633,0.35383115067756554,0.35383115067756554,ATAC
cMono__CBX4,-0.35377808708109243,0.35377808708109243,RNA
CD4_Naïve__CR1,-0.35367430438971514,0.35367430438971514,RNA
ATAC__CD4_Naïve__chr2:100924656-100925157,0.3534666251427981,0.3534666251427981,ATAC
CD4_Treg__UBA52,-0.3533784518694322,0.3533784518694322,RNA
cMono__ATF6B,-0.3533161863553299,0.3533161863553299,RNA
ATAC__cMono__chr7:2540648-2541149,0.3531247232732593,0.3531247232732593,ATAC
ATAC__CD4_Tcm__chr3:114285642-114286143,0.3531015577726212,0.3531015577726212,ATAC
ATAC__CD8_CTL__chr7:2851373-2851874,0.35305145632180807,0.35305145632180807,ATAC
ATAC__CD4_Naïve__chr7:25028577-25029078,0.35295448851117467,0.35295448851117467,ATAC
Transit.NK__JUN,-0.3528930841612956,0.3528930841612956,RNA
CD8_CTL__EOMES,0.35284648039440303,0.35284648039440303,RNA
ATAC__γδT2__chr14:90368886-90369387,0.35259287697445035,0.35259287697445035,ATAC
